,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
0,52390579.0,unknown,0.0,0.0,False,2,True,True,Cuajimalpa de Morelos,19.395126,-99.277374,Private room,1,3.0,3.0,1.0,752.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
2,15511977.0,a few days or more,0.0,0.0,False,2,True,False,Miguel Hidalgo,19.41095,-99.24418,Private room,2,1.0,1.0,1.0,800.0,1,1125,179,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
4,34776449.0,within an hour,1.0,1.0,True,3,True,True,Miguel Hidalgo,19.42641,-99.22591,Private room,3,1.0,1.0,2.0,1779.0,1,30,222,5,1,5.0,5.0,4.8,5.0,5.0,5.0,4.8,True,4,0.14
8,45767104.0,unknown,0.0,0.0,False,0,True,False,Miguel Hidalgo,19.41947,-99.24063,Private room,2,1.0,1.0,1.0,500.0,7,8,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11,832805.0,within a few hours,0.98,0.59,False,0,True,True,CuauhtÃ©moc,19.44262,-99.14566,Private room,2,1.5,1.0,1.0,444.0,1,1125,288,125,2,4.75,4.74,4.66,4.9,4.92,4.47,4.79,False,6,1.08
12,61792.0,within an hour,1.0,0.8,False,1,True,True,CuauhtÃ©moc,19.41083,-99.18057,Private room,2,1.0,1.0,1.0,1212.0,2,1125,159,58,6,4.91,4.88,4.91,4.91,4.95,4.93,4.86,False,1,1.03
14,844818.0,a few days or more,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.38336,-99.18197,Private room,2,1.0,1.0,0.0,460.0,2,1125,269,8,0,4.75,5.0,5.0,5.0,5.0,4.88,4.75,False,1,0.07
15,28466997.0,unknown,0.0,1.0,False,1,True,False,Cuajimalpa de Morelos,19.39683,-99.27678,Private room,1,1.5,1.0,1.0,1000.0,1,365,365,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.05
25,131610.0,unknown,0.0,0.0,False,3,True,False,CoyoacÃ¡n,19.35416,-99.16488,Private room,2,1.0,1.0,1.0,1379.0,1,730,88,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
28,171109.0,within a few hours,1.0,0.64,False,2,True,True,Benito JuÃ¡rez,19.39675,-99.17581,Private room,2,1.0,1.0,1.0,306.0,4,21,361,80,7,4.81,4.86,4.56,4.97,4.94,4.99,4.77,False,2,0.79
45,2088218.0,unknown,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.34022,-99.15306,Private room,1,1.5,1.0,1.0,375.0,2,1125,261,5,0,4.4,5.0,4.6,5.0,4.8,4.4,4.4,False,1,0.05
46,2093036.0,unknown,0.0,0.0,False,1,True,True,Miguel Hidalgo,19.44178,-99.20202,Private room,2,1.0,1.0,2.0,3130.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
47,252618.0,within an hour,1.0,1.0,False,5,True,True,CuauhtÃ©moc,19.41472,-99.15602,Private room,2,1.0,1.0,2.0,524.0,5,1825,144,18,2,4.06,4.18,4.35,4.56,4.29,4.65,4.18,True,4,0.14
48,1007174.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.43817,-99.15466,Private room,2,1.0,1.0,2.0,811.0,3,90,364,9,0,4.78,4.78,4.89,4.78,4.78,4.56,4.44,False,1,0.08
55,1013504.0,within an hour,1.0,1.0,False,2,True,True,CoyoacÃ¡n,19.34034,-99.18345,Private room,1,1.5,1.0,1.0,284.0,2,200,331,47,0,4.96,4.91,4.91,4.87,4.93,4.93,4.87,True,2,0.45
59,1051636.0,within a few hours,1.0,0.57,False,1,True,True,CuauhtÃ©moc,19.40592,-99.1691,Private room,1,1.0,1.0,1.0,788.0,2,1125,325,27,4,4.85,4.59,4.96,4.96,4.74,4.93,4.74,False,1,0.25
61,291804.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.36305,-99.15412,Private room,1,1.0,1.0,1.0,608.0,2,14,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
63,2127400.0,within a day,1.0,0.33,False,1,True,True,CuauhtÃ©moc,19.4191,-99.15904,Private room,2,1.5,1.0,1.0,1716.0,2,7,172,157,2,4.97,4.94,4.97,4.98,4.96,4.96,4.95,False,1,1.53
64,1066945.0,within an hour,0.89,0.56,False,5,True,True,CoyoacÃ¡n,19.35445,-99.16251,Private room,2,1.0,1.0,1.0,1200.0,1,365,356,144,1,4.93,4.94,4.97,4.96,4.9,4.96,4.94,False,5,1.37
65,1087636.0,within an hour,1.0,0.87,False,2,True,True,CoyoacÃ¡n,19.30523,-99.18356,Private room,1,1.0,1.0,1.0,450.0,1,13,359,28,2,4.96,5.0,4.89,5.0,5.0,4.86,4.96,False,1,0.3
71,1107979.0,a few days or more,0.0,0.0,False,1,True,False,Iztapalapa,19.32227,-99.09046,Private room,1,1.0,1.0,1.0,277.0,1,1125,365,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.02
73,1135302.0,within an hour,1.0,0.79,True,3,True,True,Benito JuÃ¡rez,19.36613,-99.17831,Private room,3,1.0,1.0,1.0,450.0,2,1125,324,9,2,4.78,5.0,5.0,5.0,4.89,4.89,5.0,False,4,0.12
75,325812.0,unknown,0.0,0.77,False,1,True,False,CuauhtÃ©moc,19.43319,-99.14665,Private room,1,1.0,1.0,1.0,505.0,4,10,179,107,0,4.78,4.79,4.85,4.86,4.86,4.93,4.78,False,1,1.05
77,326296.0,within an hour,1.0,1.0,False,2,True,True,CoyoacÃ¡n,19.34034,-99.18345,Private room,2,1.5,1.0,1.0,348.0,2,160,279,193,0,4.79,4.81,4.83,4.86,4.92,4.74,4.84,True,2,1.7
79,2284377.0,within an hour,1.0,1.0,True,3,True,True,Miguel Hidalgo,19.436834,-99.207855,Private room,2,1.5,1.0,1.0,629.0,15,1125,267,16,3,4.94,4.94,4.88,4.88,4.94,5.0,4.88,False,1,0.16
80,1167552.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.41317,-99.15735,Private room,2,1.5,1.0,2.0,747.0,3,28,81,119,13,4.91,4.9,4.68,4.97,4.97,4.95,4.89,False,1,1.08
81,1170780.0,within a day,1.0,0.0,False,2,True,False,Benito JuÃ¡rez,19.39129,-99.1888,Private room,2,1.0,1.0,1.0,426.0,3,1125,171,17,0,4.94,5.0,5.0,4.94,5.0,4.56,4.81,False,2,0.17
84,1211383.0,within a few hours,1.0,1.0,True,4,True,True,CoyoacÃ¡n,19.355,-99.16181,Private room,2,1.0,1.0,1.0,1014.0,5,21,161,21,1,4.78,4.84,4.89,4.95,4.84,4.95,4.68,False,3,0.2
87,2297850.0,within an hour,1.0,0.9,False,3,True,True,Miguel Hidalgo,19.42887,-99.17651,Private room,2,1.0,1.0,1.0,699.0,5,1125,355,221,7,4.74,4.73,4.87,4.89,4.92,4.94,4.77,False,4,2.17
89,329776.0,within a few hours,1.0,0.67,False,5,True,True,Tlalpan,19.2751,-99.17757,Private room,2,1.5,1.0,1.0,303.0,2,1125,0,16,1,4.81,4.94,4.75,4.93,5.0,4.6,4.8,True,5,0.27
91,331030.0,within a day,0.8,1.0,False,2,True,True,CoyoacÃ¡n,19.34549,-99.15872,Private room,2,1.0,1.0,1.0,1300.0,2,1125,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
97,2345760.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.39969,-99.17173,Private room,1,2.0,1.0,1.0,500.0,3,15,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
98,350079.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.40639,-99.16686,Private room,1,1.0,1.0,1.0,1111.0,5,180,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
99,2350051.0,unknown,0.0,0.0,False,13,True,True,Benito JuÃ¡rez,19.37252,-99.14269,Private room,4,1.0,1.0,2.0,608.0,2,1125,364,13,0,4.69,4.62,4.69,5.0,4.77,4.46,4.54,False,3,0.14
100,357324.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.40237,-99.24315,Private room,2,2.0,1.0,1.0,2028.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
101,1309198.0,within an hour,1.0,0.96,True,7,True,True,CoyoacÃ¡n,19.34356,-99.1286,Private room,2,1.0,1.0,1.0,350.0,3,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.02
103,2373420.0,a few days or more,0.43,0.83,False,2,True,True,CoyoacÃ¡n,19.30729,-99.16962,Private room,1,1.0,1.0,1.0,380.0,7,1125,355,12,3,4.75,4.67,4.73,4.55,4.91,4.91,4.83,False,1,0.14
104,1324525.0,a few days or more,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.38366,-99.16569,Private room,2,1.0,1.0,1.0,500.0,1,1125,355,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,False,1,0.03
107,1344188.0,within an hour,1.0,0.86,False,1,True,True,Benito JuÃ¡rez,19.39219,-99.17705,Private room,2,1.5,1.0,1.0,532.0,3,15,49,215,2,4.95,4.96,4.93,5.0,5.0,4.95,4.95,False,1,2.07
109,1363110.0,within a day,1.0,0.0,False,2,True,False,Benito JuÃ¡rez,19.39165,-99.18885,Private room,2,1.0,1.0,1.0,426.0,3,1125,171,26,0,4.88,4.88,5.0,4.88,4.96,4.54,4.77,False,2,0.24
110,1369572.0,a few days or more,0.0,0.0,False,0,True,True,Benito JuÃ¡rez,19.38148,-99.18216,Private room,2,1.0,1.0,1.0,600.0,3,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
112,1380783.0,within a day,0.5,0.33,False,1,True,True,Miguel Hidalgo,19.42903,-99.19238,Private room,3,1.0,1.0,2.0,2524.0,2,30,365,116,0,4.93,4.91,4.98,4.98,4.89,4.99,4.86,False,1,1.12
114,1403168.0,a few days or more,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.40288,-99.17884,Private room,2,2.0,1.0,1.0,608.0,2,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.04
115,1403218.0,within a few hours,0.98,0.59,False,0,True,True,CuauhtÃ©moc,19.44324,-99.14649,Private room,16,5.5,10.0,16.0,2827.0,1,1125,284,162,0,4.83,4.78,4.75,4.94,4.97,4.47,4.79,False,6,1.54
116,373792.0,unknown,0.0,1.0,False,2,True,False,CuauhtÃ©moc,19.41277,-99.17546,Private room,1,1.5,1.0,1.0,909.0,2,365,365,13,1,4.69,4.77,4.92,5.0,5.0,5.0,4.77,True,1,0.11
117,375032.0,within a few hours,0.88,0.6,False,10,True,True,CuauhtÃ©moc,19.4075,-99.17561,Private room,14,6.0,6.0,10.0,13500.0,1,14,363,51,5,4.69,4.56,4.73,4.78,4.84,4.98,4.47,False,10,0.42
118,2406485.0,within a few hours,1.0,0.89,False,1,True,True,Miguel Hidalgo,19.40103,-99.17618,Private room,2,1.0,1.0,1.0,450.0,2,1125,365,46,6,4.76,4.89,4.91,4.8,4.71,4.76,4.82,False,1,0.46
121,382712.0,within a day,0.5,0.0,False,1,True,True,Miguel Hidalgo,19.45684,-99.17179,Private room,2,1.0,1.0,1.0,700.0,1,7,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
125,1429120.0,within an hour,1.0,0.79,True,3,True,True,Benito JuÃ¡rez,19.36926,-99.1804,Private room,1,1.0,1.0,1.0,305.0,2,1125,359,26,4,4.79,4.84,4.76,4.88,5.0,4.84,4.6,False,4,0.25
131,419110.0,a few days or more,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41017,-99.17886,Private room,2,1.5,1.0,2.0,666.0,3,15,88,53,0,4.84,4.96,4.94,4.87,4.89,4.96,4.8,False,1,0.73
132,454077.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.42454,-99.13845,Private room,1,1.0,1.0,1.0,507.0,1,1125,365,2,0,1.0,1.0,1.0,1.0,3.0,1.0,1.5,False,1,0.02
135,456242.0,unknown,0.0,0.0,False,0,True,True,La Magdalena Contreras,19.33036,-99.21737,Private room,1,1.5,1.0,1.0,811.0,3,90,293,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.02
136,1476127.0,within an hour,1.0,1.0,True,3,True,True,Benito JuÃ¡rez,19.38021,-99.16878,Private room,2,1.0,1.0,1.0,799.0,1,60,358,186,21,4.97,4.98,4.99,4.99,4.97,4.96,4.98,True,2,1.74
142,2506525.0,within a day,0.56,0.89,False,1,True,True,CoyoacÃ¡n,19.31669,-99.16917,Private room,1,1.0,1.0,2.0,208.0,1,1125,191,48,2,4.79,4.89,4.79,4.89,4.89,4.54,4.83,True,1,0.49
143,491412.0,within an hour,1.0,0.91,False,7,True,True,Miguel Hidalgo,19.38875,-99.24067,Private room,1,1.0,1.0,1.0,1143.0,7,25,88,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
144,1483664.0,unknown,0.0,0.0,False,1,True,True,Iztapalapa,19.35796,-99.12219,Private room,2,1.0,1.0,1.0,608.0,30,30,365,3,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,False,2,0.06
146,2516668.0,a few days or more,0.0,0.0,False,0,True,False,Benito JuÃ¡rez,19.39507,-99.15226,Private room,1,1.0,1.0,1.0,350.0,30,150,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
151,2519535.0,within an hour,0.89,0.56,False,5,True,True,CoyoacÃ¡n,19.35418,-99.16338,Private room,2,1.0,1.0,1.0,1200.0,1,365,352,64,1,4.74,4.85,4.9,4.87,4.77,4.93,4.8,True,5,0.64
153,517503.0,within an hour,1.0,1.0,False,3,True,True,Venustiano Carranza,19.43784,-99.07903,Private room,2,1.0,1.0,1.0,550.0,1,1125,325,198,37,4.68,4.86,4.69,4.94,4.97,4.96,4.64,True,3,3.86
154,2521698.0,within an hour,1.0,0.99,False,3,True,True,CuauhtÃ©moc,19.41356,-99.17586,Private room,2,1.0,1.0,1.0,1414.0,2,30,282,95,19,4.98,5.0,5.0,4.99,5.0,5.0,4.94,True,3,1.08
155,521867.0,unknown,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.38552,-99.22276,Private room,1,1.0,1.0,1.0,507.0,2,7,87,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
159,1656382.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.41095,-99.18215,Private room,1,1.0,1.0,1.0,1292.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
162,544105.0,within an hour,1.0,0.96,True,1,True,True,Miguel Hidalgo,19.4419,-99.20079,Private room,2,1.0,1.0,1.0,900.0,2,1125,73,36,10,4.89,4.97,4.69,5.0,4.97,5.0,4.83,False,1,0.6
164,567176.0,within an hour,0.8,1.0,False,1,True,True,CuauhtÃ©moc,19.45595,-99.15944,Private room,1,1.0,1.0,1.0,250.0,7,90,362,24,0,4.96,4.88,4.92,4.91,4.96,4.77,4.95,False,1,0.29
166,579534.0,within an hour,1.0,1.0,False,5,True,True,CuauhtÃ©moc,19.41269,-99.15512,Private room,2,1.0,1.0,1.0,550.0,5,1825,285,13,5,4.58,4.75,4.5,4.92,4.92,4.83,4.75,True,4,0.12
168,607833.0,unknown,0.0,0.0,False,1,True,False,Gustavo A. Madero,19.48321,-99.11241,Private room,2,1.0,1.0,1.0,406.0,3,365,87,6,0,4.83,5.0,4.83,4.83,4.83,4.5,4.67,False,1,0.06
175,1727725.0,within a few hours,1.0,0.8,False,8,True,True,Ãlvaro ObregÃ³n,19.34923,-99.19307,Private room,2,1.0,1.0,1.0,2200.0,1,90,365,31,0,4.97,4.93,4.97,5.0,4.97,4.97,4.87,False,7,0.3
183,2546210.0,within a day,0.57,0.0,False,1,True,True,Benito JuÃ¡rez,19.39561,-99.15013,Private room,1,1.5,1.0,1.0,250.0,5,1125,356,3,0,4.67,4.33,5.0,4.67,4.67,5.0,4.33,False,1,0.03
191,654040.0,unknown,0.0,0.5,False,2,True,True,Miguel Hidalgo,19.44232,-99.18332,Private room,1,1.0,1.0,1.0,588.0,3,1124,365,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.01
193,2608105.0,within a day,0.6,0.11,False,1,True,True,Miguel Hidalgo,19.40953,-99.18697,Private room,5,1.0,3.0,2.0,639.0,2,30,54,16,0,4.71,4.86,4.71,4.93,4.86,4.79,4.79,False,1,0.19
194,654106.0,unknown,0.0,0.5,False,2,True,True,Miguel Hidalgo,19.44216,-99.18382,Private room,1,1.0,1.0,1.0,588.0,5,180,365,1,0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,False,2,0.01
195,1919273.0,within a few hours,1.0,0.44,True,2,True,True,CuauhtÃ©moc,19.42048,-99.16697,Private room,2,1.0,1.0,1.0,450.0,2,180,259,80,4,4.74,4.89,4.92,4.91,4.91,4.92,4.77,False,2,0.8
196,2643099.0,within an hour,1.0,1.0,False,2,True,True,CoyoacÃ¡n,19.33753,-99.15454,Private room,2,1.0,1.0,1.0,507.0,2,1125,364,38,1,4.89,4.78,4.78,4.97,4.97,4.73,4.81,False,2,0.39
199,2691955.0,within a day,1.0,0.43,False,2,True,True,CuauhtÃ©moc,19.40759,-99.17253,Private room,2,1.0,1.0,1.0,920.0,14,1125,347,77,0,4.95,4.95,4.97,4.83,4.85,4.99,4.91,False,3,0.77
201,1919310.0,within a few hours,1.0,0.44,True,2,True,True,CuauhtÃ©moc,19.42242,-99.16823,Private room,2,1.0,1.0,1.0,350.0,2,1125,182,142,2,4.64,4.75,4.75,4.81,4.76,4.86,4.72,False,2,1.37
202,2702917.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.41633,-99.18026,Private room,1,1.0,1.0,2.0,540.0,5,1125,172,10,0,5.0,4.7,4.8,5.0,5.0,4.6,4.9,False,1,0.1
205,1920070.0,unknown,0.0,0.0,False,1,True,False,Tlalpan,19.24444,-99.17044,Private room,1,2.0,1.0,2.0,417.0,1,1125,365,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.05
206,1925256.0,within a few hours,1.0,0.8,False,8,True,True,Ãlvaro ObregÃ³n,19.34943,-99.19427,Private room,2,1.0,1.0,1.0,1800.0,1,90,365,36,0,4.94,4.86,4.89,4.86,4.92,4.91,4.86,False,7,0.36
207,2729425.0,within an hour,1.0,0.93,False,6,True,True,Benito JuÃ¡rez,19.39551,-99.17676,Private room,1,1.5,1.0,1.0,220.0,15,120,0,2,1,4.5,5.0,4.5,5.0,5.0,5.0,5.0,False,8,0.03
208,1945351.0,within an hour,1.0,1.0,False,3,True,True,Tlalpan,19.28356,-99.21837,Private room,2,1.0,1.0,1.0,608.0,3,1125,365,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.04
215,2730883.0,within an hour,1.0,0.93,False,6,True,True,Benito JuÃ¡rez,19.39567,-99.17694,Private room,1,1.5,1.0,1.0,246.0,28,365,144,14,0,4.71,4.86,4.93,5.0,5.0,5.0,4.71,False,8,0.2
216,2745912.0,within a few hours,1.0,1.0,True,2,True,True,Benito JuÃ¡rez,19.37496,-99.17334,Private room,1,1.0,1.0,1.0,325.0,2,1125,142,44,14,4.91,4.93,4.91,5.0,4.93,4.98,4.93,False,1,0.65
220,760912.0,unknown,0.0,0.0,False,0,True,True,CuauhtÃ©moc,19.40891,-99.16083,Private room,2,1.5,1.0,1.0,808.0,1,14,364,5,0,4.75,4.6,4.2,5.0,4.6,4.8,4.6,False,1,0.04
222,783080.0,unknown,0.0,0.0,False,0,True,True,La Magdalena Contreras,19.33009,-99.21418,Private room,1,1.5,1.0,1.0,608.0,1,90,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.01
223,783480.0,within a few hours,1.0,1.0,False,2,True,False,Cuajimalpa de Morelos,19.35379,-99.28459,Private room,4,2.5,2.0,4.0,500.0,2,365,362,27,0,4.96,4.93,4.93,4.93,4.93,4.7,4.85,True,2,0.27
225,2030859.0,within an hour,1.0,0.98,False,5,True,True,Miguel Hidalgo,19.40692,-99.18831,Private room,6,2.0,2.0,5.0,927.0,2,365,99,50,0,4.86,4.88,4.94,4.94,5.0,4.76,4.94,False,6,0.49
227,2789086.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.42793,-99.15546,Private room,1,1.0,1.0,0.0,650.0,3,7,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
228,796477.0,within a day,0.75,0.69,False,1,True,True,CuauhtÃ©moc,19.41824,-99.1756,Private room,2,1.0,1.0,1.0,606.0,3,120,295,144,4,4.73,4.7,4.7,4.84,4.91,4.96,4.71,False,1,1.58
238,2848002.0,within an hour,0.89,0.56,False,5,True,True,CoyoacÃ¡n,19.35445,-99.16251,Private room,2,1.0,1.0,1.0,1300.0,1,365,171,24,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.25
239,2848113.0,within an hour,0.89,0.56,False,5,True,True,CoyoacÃ¡n,19.35472,-99.16258,Private room,2,1.0,1.0,1.0,1300.0,1,365,313,53,0,4.88,4.96,5.0,4.96,4.9,4.98,4.86,False,5,0.54
243,2863598.0,within an hour,1.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.39213,-99.17207,Private room,1,3.0,1.0,1.0,344.0,2,1125,274,10,10,5.0,5.0,4.8,5.0,5.0,5.0,5.0,False,1,5.08
245,2865649.0,unknown,0.0,0.0,False,2,True,True,Miguel Hidalgo,19.43229,-99.19026,Private room,2,1.0,1.0,1.0,1615.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
247,2867671.0,unknown,0.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.37748,-99.18156,Private room,2,1.0,1.0,1.0,1318.0,2,30,363,5,1,4.75,5.0,5.0,5.0,5.0,4.5,4.75,True,1,0.05
252,2918765.0,within an hour,1.0,0.65,False,1,True,False,Miguel Hidalgo,19.42297,-99.20626,Private room,2,1.0,1.0,1.0,910.0,10,1125,355,13,2,4.77,4.85,4.92,5.0,5.0,5.0,4.85,False,1,0.38
253,3468307.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.417,-99.15975,Private room,1,1.0,1.0,1.0,565.0,1,1125,364,3,0,4.5,4.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
255,3490114.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.40924,-99.16619,Private room,2,1.0,1.0,1.0,4039.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
256,3506037.0,within a day,0.67,0.0,False,2,True,False,CoyoacÃ¡n,19.29966,-99.15624,Private room,1,2.0,6.0,1.0,533.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
259,2051799.0,within an hour,1.0,1.0,False,0,True,True,Benito JuÃ¡rez,19.37159,-99.1586,Private room,1,1.0,1.0,1.0,300.0,1,365,364,7,7,4.71,5.0,5.0,4.33,5.0,5.0,4.43,True,1,2.8
263,4423115.0,unknown,0.0,0.0,False,2,True,True,CuauhtÃ©moc,19.42587,-99.15385,Private room,2,1.0,1.0,1.0,505.0,2,30,160,103,0,4.6,4.81,4.67,4.88,4.91,4.66,4.64,True,1,1.24
264,4430765.0,within a few hours,1.0,0.52,False,5,True,True,CoyoacÃ¡n,19.35226,-99.16233,Private room,2,1.0,1.0,2.0,400.0,28,1125,293,23,0,4.91,4.95,5.0,5.0,5.0,4.95,4.9,False,5,0.25
270,3624106.0,within an hour,0.9,0.71,False,4,True,False,Miguel Hidalgo,19.41239,-99.18398,Private room,3,2.0,1.0,1.0,700.0,1,1125,365,23,1,4.68,4.71,4.18,4.95,4.95,4.95,4.81,False,4,0.25
275,4469994.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.40662,-99.17301,Private room,2,1.0,1.0,1.0,1615.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
277,3645689.0,within an hour,1.0,0.0,False,1,True,True,Cuajimalpa de Morelos,19.36898,-99.29595,Private room,2,1.0,1.0,1.0,880.0,3,30,311,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,2,0.02
278,3679755.0,unknown,0.0,0.0,False,2,True,True,CuauhtÃ©moc,19.43294,-99.15448,Private room,4,1.5,1.0,1.0,1313.0,1,1125,233,5,0,4.8,4.6,4.6,5.0,5.0,5.0,4.8,False,1,0.05
279,3685560.0,unknown,0.0,0.0,False,1,True,True,Miguel Hidalgo,19.44358,-99.21206,Private room,2,1.0,1.0,1.0,1067.0,2,8,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
288,3756112.0,within an hour,1.0,0.9,False,3,True,True,Miguel Hidalgo,19.42867,-99.17647,Private room,2,1.5,1.0,1.0,714.0,5,1125,334,123,7,4.77,4.77,4.87,4.94,4.88,4.89,4.75,False,4,1.34
289,3761074.0,a few days or more,0.0,0.0,False,1,True,True,Tlalpan,19.29005,-99.13694,Private room,1,2.5,1.0,1.0,287.0,30,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
293,4509191.0,a few days or more,0.0,0.0,False,3,True,True,CuauhtÃ©moc,19.40338,-99.16555,Private room,1,1.0,1.0,1.0,600.0,2,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
297,4519487.0,within a day,0.8,0.83,False,2,True,True,Tlalpan,19.26894,-99.17053,Private room,1,1.5,1.0,1.0,428.0,6,1125,365,6,0,4.33,4.67,4.67,4.5,4.17,3.83,4.67,False,2,0.08
298,3843070.0,within a few hours,1.0,1.0,False,2,True,True,CoyoacÃ¡n,19.3439,-99.16784,Private room,1,1.0,1.0,1.0,608.0,3,1125,333,25,1,4.92,4.88,4.71,4.96,4.96,4.91,4.83,False,2,0.27
302,3848018.0,unknown,0.0,0.2,False,2,True,True,CuauhtÃ©moc,19.41397,-99.17491,Private room,2,1.0,1.0,1.0,360.0,1,1125,172,16,0,4.88,4.88,4.75,4.69,4.81,4.94,4.94,False,2,0.2
304,4530119.0,a few days or more,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.39841,-99.13573,Private room,2,1.0,1.0,1.0,450.0,2,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
306,4550512.0,within a day,1.0,0.5,False,1,True,True,CoyoacÃ¡n,19.35156,-99.16508,Private room,2,1.5,1.0,1.0,1286.0,2,1125,354,73,0,4.96,4.93,4.93,4.97,4.96,5.0,4.94,False,1,0.79
309,3869921.0,unknown,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.39182,-99.19455,Private room,2,1.0,1.0,1.0,507.0,1,90,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
