,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
7040,6.49e+17,a few days or more,0.33,0.34,False,3.0,True,True,ItanhangÃ¡,-22.99594,-43.31982,Private room,2,1.0,1.0,1.0,51,20,365,361,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,3,0.0
7041,48537845.0,within an hour,0.94,0.94,True,4.0,True,True,Urca,-22.95187,-43.16657,Private room,2,1.0,1.0,1.0,228,999,1125,333,5,5,4.6,5.0,4.4,5.0,4.8,5.0,4.6,True,6,1.25
7044,37653198.0,within an hour,0.6,1.0,False,0.0,True,False,Vargem Grande,-22.96438,-43.47534,Private room,3,1.5,1.0,2.0,200,1,6,41,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.08
7047,42143134.0,within an hour,0.83,1.0,False,1.0,True,True,Recreio dos Bandeirantes,-23.00529,-43.48713,Private room,2,3.0,2.0,2.0,250,1,1125,11,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
7048,39989908.0,within an hour,1.0,1.0,True,10.0,True,False,Portuguesa,-22.79612,-43.20758,Private room,2,1.0,1.0,2.0,112,1,1125,353,15,4,4.8,4.93,4.93,5.0,5.0,4.8,4.73,True,10,0.47
7054,54006235.0,within a few hours,1.0,0.8,False,0.0,True,True,Barra da Tijuca,-23.00114,-43.3892,Private room,2,1.0,1.0,1.0,350,1,365,322,1,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True,2,0.2
7060,24037351.0,a few days or more,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.02261,-43.51391,Private room,2,1.0,1.0,1.0,150,2,15,175,6,0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,False,1,0.14
7061,41745541.0,within an hour,0.9,1.0,True,4.0,True,True,Recreio dos Bandeirantes,-23.01937,-43.51059,Private room,3,1.0,1.0,1.0,100,1,30,346,17,11,5.0,4.94,4.94,5.0,5.0,5.0,5.0,True,1,0.6
7062,12135931.0,unknown,0.0,0.0,False,2.0,True,False,Recreio dos Bandeirantes,-23.02466,-43.4644,Private room,2,1.0,1.0,1.0,774,15,45,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.01
7064,14030715.0,within a few hours,1.0,0.43,True,2.0,True,False,MaracanÃ£,-22.91666,-43.23369,Private room,2,1.0,1.0,2.0,150,2,1125,3,7,0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,False,2,0.1
7066,31108382.0,within an hour,1.0,0.64,False,9.0,True,False,Barra de Guaratiba,-23.059,-43.56058,Private room,2,1.0,1.0,1.0,250,1,1125,357,1,1,3.0,2.0,1.0,5.0,5.0,1.0,5.0,False,9,0.11
7069,23595178.0,within an hour,1.0,1.0,False,5.0,True,True,PraÃ§a da Bandeira,-22.91327,-43.2121,Private room,4,1.0,1.0,4.0,302,1,90,362,5,1,4.4,4.8,4.4,4.8,5.0,4.8,4.6,True,6,0.14
7071,5.94e+17,within a few hours,1.0,0.74,False,0.0,True,True,Barra da Tijuca,-23.011105,-43.326496,Private room,4,2.0,2.0,5.0,212,1,1125,357,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,1,1.0
7073,48740111.0,within a day,0.67,1.0,False,0.0,True,True,PraÃ§a da Bandeira,-22.9123,-43.21701,Private room,2,1.0,1.0,1.0,200,2,30,359,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.27
7081,24333288.0,within a few hours,1.0,1.0,True,2.0,True,False,Barra da Tijuca,-23.00171,-43.37738,Private room,1,1.0,1.0,1.0,111,1,20,52,50,12,4.98,5.0,4.98,5.0,4.96,4.94,4.94,False,2,1.05
7083,13936847.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-23.01139,-43.31445,Private room,2,1.0,1.0,1.0,1549,1,1125,89,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7086,5.69e+17,within a few hours,0.8,0.86,False,0.0,True,False,Santa Teresa,-22.91579,-43.19172,Private room,5,2.0,1.0,4.0,250,3,60,360,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
7087,35944507.0,within a day,1.0,0.0,False,1.0,True,True,Barra da Tijuca,-23.0103,-43.44056,Private room,2,1.0,1.0,1.0,106,1,7,172,12,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.35
7089,30268949.0,within a few hours,1.0,0.93,False,10.0,True,True,Centro,-22.90601,-43.19481,Private room,4,1.0,1.0,4.0,150,1,365,365,3,0,4.33,4.33,4.0,5.0,4.67,4.67,4.33,False,9,0.07
7092,13216913.0,unknown,0.0,0.5,False,4.0,True,False,GÃ¡vea,-22.98368,-43.23918,Private room,2,1.0,1.0,1.0,250,3,1125,364,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.04
7101,14624838.0,within an hour,1.0,1.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.02008,-43.46839,Private room,1,1.0,1.0,1.0,652,1,1125,360,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7102,36846074.0,unknown,0.0,0.0,False,2.0,True,True,Centro,-22.9098,-43.19446,Private room,2,1.0,1.0,2.0,300,2,1100,269,15,0,4.93,4.87,4.8,5.0,4.93,5.0,5.0,False,2,0.43
7104,37266847.0,within a day,1.0,1.0,True,4.0,True,True,Barra da Tijuca,-23.00281,-43.30816,Private room,2,1.5,1.0,1.0,190,2,1125,358,5,1,4.8,4.8,5.0,5.0,4.8,4.4,5.0,True,4,0.16
7105,5.5e+17,within an hour,1.0,1.0,False,2.0,True,False,Recreio dos Bandeirantes,-23.0186,-43.47855,Private room,3,3.0,2.0,2.0,700,3,30,68,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.27
7107,16905249.0,within a day,0.86,0.0,False,4.0,True,True,Santa Teresa,-22.91566,-43.18171,Private room,2,1.0,1.0,2.0,62,1,1125,47,12,0,4.67,4.92,4.92,5.0,5.0,5.0,4.58,False,4,0.19
7116,29777144.0,within a few hours,1.0,1.0,False,2.0,True,False,Leblon,-22.98233,-43.21994,Private room,2,1.0,1.0,1.0,500,4,15,356,7,1,5.0,5.0,5.0,5.0,5.0,5.0,4.86,True,2,0.17
7119,39535162.0,a few days or more,0.33,0.14,False,3.0,True,False,Copacabana,-22.97534,-43.19089,Private room,2,1.0,1.0,1.0,362,1,100,179,2,0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,False,2,0.07
7121,13846971.0,within a few hours,1.0,1.0,False,2.0,True,False,Leblon,-22.98261,-43.21991,Private room,2,1.0,1.0,2.0,400,4,180,359,13,1,4.92,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.18
7123,13345089.0,within an hour,1.0,1.0,True,8.0,True,True,Copacabana,-22.97481,-43.19183,Private room,2,1.0,1.0,0.0,170,3,1125,352,74,2,4.65,4.76,4.36,4.91,4.86,4.96,4.7,True,8,1.01
7128,47334824.0,within a few hours,1.0,1.0,True,0.0,True,True,Ipanema,-22.98513,-43.20473,Private room,1,1.0,1.0,1.0,599,4,1125,83,16,8,5.0,5.0,5.0,5.0,5.0,5.0,4.88,True,1,0.91
7134,6385283.0,within an hour,1.0,0.87,True,3.0,True,True,Flamengo,-22.93919,-43.17711,Private room,1,1.0,1.0,1.0,89,1,10,357,59,18,4.9,4.88,4.98,4.98,4.98,4.95,4.76,False,1,0.71
7135,41833143.0,within an hour,1.0,1.0,True,3.0,True,True,Leblon,-22.982937,-43.221146,Private room,2,3.0,1.0,1.0,161,2,1125,66,49,27,4.96,5.0,4.88,5.0,4.98,5.0,4.96,False,3,1.69
7136,13880054.0,within an hour,1.0,0.98,True,2.0,True,True,Flamengo,-22.93746,-43.177299,Private room,2,1.0,1.0,2.0,90,1,1125,268,39,14,4.87,4.87,4.72,4.97,4.97,5.0,4.82,True,3,0.54
7141,22423770.0,within an hour,1.0,0.57,False,6.0,True,True,Ipanema,-22.98143,-43.20944,Private room,1,1.0,1.0,2.0,457,2,1125,89,9,1,4.75,5.0,4.63,5.0,5.0,5.0,4.38,False,2,0.16
7142,38968689.0,a few days or more,0.0,0.0,False,2.0,True,False,Ipanema,-22.98478,-43.21125,Private room,2,3.0,2.0,3.0,250,6,90,357,2,0,3.5,3.0,3.0,4.5,4.5,5.0,3.5,False,2,0.06
7145,42132655.0,within an hour,1.0,0.94,True,3.0,True,True,Flamengo,-22.93792,-43.17648,Private room,2,1.0,1.0,1.0,110,3,27,348,14,4,4.86,4.86,5.0,5.0,5.0,5.0,4.79,False,2,0.49
7153,47172858.0,within a few hours,0.91,0.91,False,0.0,True,True,Flamengo,-22.93982,-43.17702,Private room,1,1.0,1.0,1.0,85,2,120,135,5,5,4.4,5.0,5.0,5.0,5.0,4.8,4.6,False,4,0.91
7156,43049734.0,unknown,0.0,0.0,False,3.0,True,True,Vidigal,-22.99492,-43.23525,Private room,4,1.0,2.0,2.0,200,2,366,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,3,0.0
7157,7652136.0,within a day,0.8,0.88,False,2.0,True,True,Ipanema,-22.98653,-43.19632,Private room,2,1.0,1.0,1.0,150,1,1125,300,11,6,4.8,4.7,4.7,5.0,4.9,5.0,4.9,False,3,0.14
7158,25196897.0,within an hour,1.0,1.0,False,1.0,True,True,Copacabana,-22.97074,-43.1833,Private room,2,1.0,1.0,2.0,200,2,14,171,61,7,4.98,4.98,4.9,5.0,4.98,5.0,4.93,False,1,1.27
7160,41562331.0,within an hour,0.7,0.63,False,2.0,True,True,Copacabana,-22.96982,-43.18218,Private room,3,1.5,1.0,2.0,280,1,1125,94,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.5
7165,15915360.0,within an hour,1.0,0.82,True,3.0,True,True,Copacabana,-22.97129,-43.18445,Private room,2,1.0,1.0,2.0,220,2,1125,343,27,9,4.96,4.96,4.89,4.93,4.93,5.0,4.96,False,3,0.43
7180,26198816.0,within an hour,1.0,0.99,True,2.0,True,False,Recreio dos Bandeirantes,-23.02218,-43.4903,Private room,3,1.0,1.0,3.0,91,1,90,198,127,64,4.87,4.85,4.79,4.92,4.9,4.91,4.87,True,3,2.72
7186,41082552.0,within an hour,1.0,1.0,False,4.0,True,True,Ipanema,-22.9818,-43.1982,Private room,2,1.0,3.0,1.0,146,2,1125,55,36,12,4.97,4.94,4.92,5.0,4.92,5.0,4.97,True,4,1.21
7187,40234637.0,a few days or more,0.3,0.73,False,2.0,True,True,Ipanema,-22.98162,-43.19815,Private room,2,1.0,1.0,1.0,110,3,90,353,11,3,4.91,4.73,4.82,4.64,5.0,5.0,4.82,False,2,0.37
7201,23787872.0,within an hour,1.0,1.0,True,3.0,True,True,Ipanema,-22.98493,-43.20931,Private room,5,2.0,2.0,4.0,1000,2,1125,186,6,2,5.0,4.8,5.0,5.0,5.0,5.0,4.4,True,2,0.14
7202,2770745.0,within a few hours,1.0,0.76,False,6.0,True,True,Ipanema,-22.98336,-43.20182,Private room,2,1.5,1.0,2.0,200,1,15,356,8,2,4.75,5.0,4.75,5.0,5.0,4.88,4.88,False,7,0.08
7204,52733669.0,within an hour,1.0,1.0,True,1.0,True,True,Copacabana,-22.97297,-43.1868,Private room,2,1.5,1.0,1.0,186,2,1125,159,12,12,4.67,4.83,4.58,5.0,5.0,4.92,4.58,True,2,1.45
7220,18932435.0,a few days or more,0.0,0.0,False,1.0,True,False,Flamengo,-22.93316,-43.17433,Private room,1,1.0,1.0,1.0,100,4,60,365,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.04
7227,17636141.0,unknown,0.0,0.0,False,2.0,True,False,Copacabana,-22.97471,-43.1865,Private room,4,2.0,2.0,4.0,1000,1,5,39,29,0,4.86,4.96,4.93,5.0,4.96,5.0,4.84,True,2,0.46
7233,37095555.0,within a few hours,0.9,0.77,True,0.0,True,False,Flamengo,-22.929,-43.17642,Private room,1,1.0,1.0,1.0,92,3,11,328,70,24,5.0,4.97,4.97,4.99,5.0,4.96,4.91,False,1,2.03
7236,17214996.0,within a few hours,1.0,0.25,False,3.0,True,True,Copacabana,-22.96735,-43.18073,Private room,2,1.0,1.0,4.0,350,1,1125,177,7,0,4.86,4.86,4.71,5.0,4.86,5.0,4.86,True,3,0.11
7238,6.35e+17,within an hour,1.0,0.96,True,3.0,True,True,Copacabana,-22.96843,-43.18146,Private room,2,1.0,1.0,2.0,117,1,10,148,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
7252,11617744.0,within a few hours,1.0,0.69,False,1.0,True,True,Copacabana,-22.96981,-43.18873,Private room,2,2.0,1.0,1.0,260,3,1125,362,4,0,5.0,5.0,4.75,5.0,5.0,5.0,4.75,False,1,0.06
7265,48979160.0,within an hour,1.0,0.99,True,2.0,True,True,Recreio dos Bandeirantes,-23.02009,-43.48833,Private room,2,1.0,1.0,1.0,141,2,365,150,45,40,5.0,5.0,4.96,4.98,5.0,4.98,4.91,True,2,3.1
7272,6.13e+17,within a few hours,0.9,0.6,False,1.0,True,True,Leblon,-22.98352,-43.21721,Private room,1,1.0,1.0,1.0,156,2,365,356,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,1.33
7296,39663309.0,within a few hours,1.0,0.0,False,2.0,True,True,Recreio dos Bandeirantes,-23.0188,-43.48187,Private room,2,1.0,1.0,2.0,250,21,1125,6,2,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,False,2,0.07
7300,14140266.0,unknown,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.02316,-43.4885,Private room,2,1.0,1.0,1.0,826,15,30,88,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7301,11274190.0,unknown,0.0,0.0,False,2.0,True,False,Recreio dos Bandeirantes,-23.02139,-43.48566,Private room,2,1.0,1.0,1.0,774,2,35,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7304,31545104.0,unknown,0.0,0.0,False,1.0,True,True,Recreio dos Bandeirantes,-23.0167,-43.48338,Private room,2,1.0,1.0,1.0,264,1,1125,89,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.06
7312,6.38e+17,within an hour,0.71,0.0,False,0.0,True,True,Recreio dos Bandeirantes,-23.01781389,-43.47547969,Private room,1,2.0,1.0,1.0,150,1,365,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7317,43142408.0,within an hour,1.0,1.0,True,2.0,True,False,Barra da Tijuca,-23.00825,-43.30726,Private room,2,1.0,1.0,1.0,149,1,1125,37,20,20,5.0,4.9,5.0,5.0,5.0,5.0,5.0,False,1,2.49
7318,39939420.0,unknown,0.0,0.75,False,0.0,True,False,Barra da Tijuca,-23.004803,-43.309147,Private room,2,1.0,1.0,1.0,150,2,1125,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.2
7328,46098404.0,within an hour,1.0,0.98,True,0.0,True,True,Recreio dos Bandeirantes,-23.0238,-43.48414,Private room,4,1.0,1.0,4.0,120,1,30,84,13,8,4.85,5.0,4.77,5.0,4.77,5.0,4.92,False,4,0.73
7333,14050225.0,a few days or more,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.02335,-43.48691,Private room,2,1.0,1.0,2.0,425,2,30,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7334,51966634.0,within a day,0.5,0.91,False,0.0,True,False,Barra da Tijuca,-23.00393,-43.31007,Private room,3,1.0,1.0,1.0,300,1,365,242,3,3,4.67,5.0,5.0,5.0,5.0,4.67,4.33,False,1,0.31
7341,2395690.0,within a few hours,1.0,0.5,False,2.0,True,False,Copacabana,-22.96766,-43.18674,Private room,2,2.0,2.0,1.0,513,5,1125,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7345,50243227.0,a few days or more,0.0,0.83,False,3.0,True,False,Lagoa,-22.97788,-43.19872,Private room,1,1.0,1.0,1.0,900,1,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.1
7346,5.71e+17,within an hour,1.0,1.0,False,14.0,True,True,Copacabana,-22.96148,-43.1761,Private room,3,1.0,1.0,2.0,151,1,365,364,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,14,0.53
7348,5.68e+17,within an hour,1.0,1.0,False,0.0,True,False,Tijuca,-22.92641,-43.23314,Private room,2,1.0,1.0,2.0,180,1,89,259,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7349,6.34e+17,within a day,1.0,1.0,False,0.0,True,True,Laranjeiras,-22.93331,-43.19462,Private room,4,1.0,1.0,2.0,280,2,89,70,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
7353,42255085.0,within a few hours,1.0,0.9,False,5.0,True,True,Rio Comprido,-22.92625,-43.20595,Private room,1,1.0,1.0,1.0,70,1,1125,179,4,3,5.0,5.0,5.0,5.0,5.0,4.75,5.0,False,5,0.21
7364,6.31e+17,within an hour,0.98,0.98,True,14.0,True,True,Copacabana,-22.98232,-43.19485,Private room,3,1.0,1.0,1.0,62,1,90,329,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,14,0.0
7386,17152027.0,unknown,0.0,0.0,False,13.0,True,False,Copacabana,-22.9678,-43.18371,Private room,1,1.0,1.0,1.0,2347,90,1125,90,3,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,4,0.05
7390,54259129.0,within an hour,0.8,0.85,False,0.0,True,True,Copacabana,-22.96777,-43.18213,Private room,2,1.0,1.0,1.0,130,1,10,85,6,6,5.0,5.0,4.5,5.0,5.0,5.0,5.0,True,1,2.2
7392,3395222.0,within a few hours,1.0,0.81,False,2.0,True,False,Copacabana,-22.96531,-43.18051,Private room,2,1.0,1.0,1.0,88,2,15,104,19,10,4.95,4.95,4.89,4.89,4.95,5.0,4.84,False,1,0.2
7395,44961848.0,within a few hours,1.0,0.98,True,0.0,True,True,Copacabana,-22.96774,-43.18313,Private room,2,1.0,1.0,1.0,106,2,1125,45,39,26,4.92,4.95,4.85,4.87,4.9,4.97,4.97,False,3,1.79
7421,51448414.0,within a few hours,0.83,1.0,False,2.0,True,False,Copacabana,-22.96266,-43.17555,Private room,2,1.0,1.0,1.0,280,3,365,348,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,2,0.0
7440,9594137.0,within an hour,1.0,1.0,True,1.0,True,True,Copacabana,-22.97097,-43.18735,Private room,2,1.0,1.0,1.0,57,2,1125,303,132,34,4.77,4.79,4.68,4.92,4.91,4.95,4.85,False,1,1.67
7449,3451990.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.9694,-43.18225,Private room,2,0.5,1.0,2.0,929,2,1125,365,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.04
7458,12090427.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.96904,-43.18447,Private room,2,1.0,1.0,1.0,583,2,8,293,3,0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,True,1,0.04
7468,18585981.0,a few days or more,0.18,0.29,False,6.0,True,True,Copacabana,-22.96814,-43.1839,Private room,6,2.0,2.0,3.0,259,2,1125,321,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,6,0.0
7471,577253.0,within a day,1.0,0.65,True,2.0,True,True,Copacabana,-22.96626,-43.17985,Private room,2,2.0,1.0,1.0,158,2,1125,361,126,13,4.8,4.79,4.86,4.86,4.84,4.87,4.66,False,1,1.05
7473,54315050.0,within an hour,1.0,1.0,False,14.0,True,True,Copacabana,-22.97035,-43.18555,Private room,2,1.0,1.0,1.0,95,1,365,349,13,13,4.15,4.08,3.92,4.46,4.62,5.0,4.23,True,14,3.98
7477,41145715.0,within a day,1.0,0.0,False,0.0,True,True,Copacabana,-22.97202,-43.18599,Private room,4,1.0,2.0,3.0,400,4,21,6,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7484,47292873.0,within a few hours,0.95,0.98,False,1.0,True,True,Copacabana,-22.96977,-43.185295,Private room,2,1.0,1.0,1.0,147,1,365,86,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7487,9952847.0,within an hour,1.0,0.9,False,15.0,True,True,Copacabana,-22.97113,-43.18682,Private room,8,3.0,4.0,7.0,439,1,1125,252,8,0,5.0,4.86,4.86,5.0,5.0,4.86,4.86,False,11,0.1
7489,5.59e+17,within a day,0.75,0.25,False,1.0,True,True,Copacabana,-22.96551,-43.18017,Private room,1,2.0,1.0,1.0,150,4,31,356,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.27
7509,54183374.0,within an hour,1.0,1.0,True,1.0,True,True,Copacabana,-22.96919,-43.18537,Private room,6,1.0,1.0,6.0,140,1,30,132,36,36,5.0,4.97,4.94,4.97,5.0,4.92,4.97,True,2,8.85
7513,22405688.0,within an hour,1.0,0.99,True,3.0,True,True,Copacabana,-22.96929,-43.185,Private room,3,1.0,1.0,2.0,91,2,15,91,49,16,4.71,4.86,4.63,4.92,4.84,4.94,4.8,False,3,0.9
7514,35646302.0,within an hour,1.0,1.0,True,1.0,True,False,Copacabana,-22.96949,-43.18493,Private room,1,1.0,1.0,1.0,57,2,1125,3,140,48,4.86,4.95,4.91,4.99,5.0,4.94,4.96,True,1,3.85
7520,12688929.0,unknown,0.0,0.0,False,2.0,True,True,Leme,-22.96232,-43.1726,Private room,2,1.0,1.0,1.0,434,4,1125,365,2,0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,False,2,0.03
7522,48323637.0,within an hour,1.0,0.92,False,3.0,True,True,Copacabana,-22.96839,-43.18491,Private room,1,1.0,1.0,1.0,55,5,1125,47,2,1,4.5,4.0,5.0,5.0,5.0,5.0,5.0,False,3,0.13
7533,47334985.0,unknown,0.0,1.0,False,3.0,True,False,Copacabana,-22.96805,-43.18533,Private room,2,1.0,1.0,1.0,250,3,15,365,2,1,5.0,5.0,5.0,5.0,5.0,5.0,4.5,True,3,0.11
7534,13015688.0,unknown,0.0,0.0,False,1.0,True,True,Leme,-22.96214,-43.17066,Private room,6,3.0,2.0,2.0,1000,20,30,358,56,0,4.7,4.94,4.8,4.96,4.92,4.92,4.83,False,1,0.76
7543,37563702.0,within a few hours,1.0,0.98,True,0.0,True,True,Copacabana,-22.98489,-43.19226,Private room,2,1.0,1.0,1.0,220,2,1125,91,45,21,4.96,4.98,5.0,4.98,5.0,5.0,4.89,False,2,1.41
7546,31123806.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.96835,-43.18484,Private room,2,1.0,1.0,1.0,500,3,7,363,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
7561,6.21e+17,within a day,0.5,0.8,False,2.0,True,True,Copacabana,-22.98453,-43.19186,Private room,2,1.0,1.0,1.0,185,2,365,356,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
7602,31682463.0,within an hour,1.0,1.0,False,1.0,True,True,Copacabana,-22.96358,-43.17828,Private room,2,1.0,1.0,2.0,100,1,30,146,16,8,4.94,4.94,5.0,5.0,5.0,5.0,4.81,False,1,0.39
7603,5.7e+17,within a few hours,1.0,0.8,False,1.0,True,True,Copacabana,-22.96355,-43.1784,Private room,1,1.0,1.0,1.0,160,1,365,357,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,1,0.53
7607,9199613.0,within an hour,1.0,0.9,False,15.0,True,True,Copacabana,-22.97899,-43.19105,Private room,8,3.0,3.0,6.0,625,1,1125,269,14,1,4.86,4.86,4.86,4.86,4.93,5.0,4.86,False,11,0.18
7620,13935766.0,within an hour,1.0,1.0,False,1.0,True,True,Copacabana,-22.96315,-43.17612,Private room,4,1.0,1.0,4.0,250,2,1125,219,13,0,4.92,5.0,4.77,4.92,5.0,5.0,4.77,True,1,0.23
7689,16335065.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.96637,-43.17595,Private room,4,1.0,1.0,3.0,5163,4,1125,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
7709,20133395.0,within an hour,1.0,1.0,False,2.0,True,True,Copacabana,-22.98081,-43.19148,Private room,2,1.5,1.0,1.0,79,1,1125,305,321,89,4.69,4.81,4.58,4.81,4.76,4.87,4.83,True,1,5.78
7711,31821253.0,within an hour,1.0,0.97,True,3.0,True,True,Copacabana,-22.97965,-43.19276,Private room,4,1.5,1.0,3.0,151,1,1125,76,84,4,4.94,4.99,4.98,4.99,5.0,4.98,4.9,True,2,2.05
7728,42552971.0,within an hour,1.0,1.0,False,4.0,True,True,Ipanema,-22.98473,-43.19999,Private room,2,1.0,1.0,1.0,90,2,1125,1,5,0,4.8,5.0,4.4,5.0,4.8,4.6,4.6,False,4,0.29
7738,52531782.0,within a few hours,1.0,0.85,False,1.0,True,True,Leme,-22.96191,-43.17042,Private room,1,1.0,1.0,1.0,134,2,365,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,11,0.0
7741,289898.0,within an hour,1.0,0.62,False,10.0,True,True,Copacabana,-22.96633,-43.17754,Private room,2,1.0,2.0,2.0,180,2,90,257,5,1,4.8,5.0,5.0,5.0,5.0,5.0,4.8,False,8,0.07
7755,16750169.0,within an hour,1.0,1.0,False,2.0,True,True,Tijuca,-22.93224,-43.24594,Private room,2,2.0,1.0,1.0,400,2,1125,0,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
7785,3157645.0,unknown,0.0,0.0,False,2.0,True,True,Copacabana,-22.98359,-43.19244,Private room,2,1.0,1.0,1.0,800,10,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
7799,21831315.0,unknown,0.0,0.0,False,4.0,True,False,Copacabana,-22.9844,-43.19103,Private room,4,1.0,1.0,3.0,600,7,1125,179,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,4,0.0
7827,13372001.0,unknown,0.0,0.0,False,2.0,True,False,Botafogo,-22.95285,-43.18807,Private room,1,2.5,2.0,3.0,700,30,180,358,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
7829,5.93e+17,within a few hours,0.8,1.0,False,0.0,True,True,JacarepaguÃ¡,-22.970362,-43.394119,Private room,2,1.0,2.0,2.0,150,2,365,255,3,3,5.0,5.0,5.0,5.0,5.0,4.33,4.33,True,1,1.38
7839,9795621.0,within a few hours,0.92,0.82,False,1.0,True,True,JacarepaguÃ¡,-22.97099,-43.39519,Private room,2,1.0,1.0,1.0,107,1,7,326,135,30,4.92,4.89,4.86,4.92,4.94,4.9,4.87,False,1,2.34
7843,33252174.0,within a day,1.0,1.0,False,2.0,True,True,Botafogo,-22.95055,-43.17776,Private room,3,1.0,1.0,2.0,300,1,1125,365,6,1,5.0,5.0,5.0,5.0,4.83,5.0,5.0,True,2,0.18
7845,10349207.0,within a few hours,0.9,0.89,True,2.0,True,True,Barra da Tijuca,-23.01204,-43.30572,Private room,4,1.0,2.0,3.0,221,2,1125,285,38,12,4.78,4.84,4.57,5.0,4.86,5.0,4.68,False,2,0.49
