VarName1,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
1450,15970121,within a day,0.5,1,False,True,False,1,Las Condes,-33.4129,-70.5931,Private room,1,1,1,1,30000,3,15,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1456,15660629,a few days or more,0,0,False,True,True,1,Macul,-33.48711,-70.58408,Private room,1,1,1,1,12000,3,10,170,3,0,5,5,5,5,5,4.67,4.67,False,1,0.07
1461,16480454,Unknown,0,0,False,True,False,2,Maipú,-33.56137,-70.78118,Private room,1,2,1,1,44027,3,30,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1465,16489412,a few days or more,0,0,False,True,False,2,Santiago,-33.43994,-70.63715,Private room,1,2,2,2,19000,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
1466,16031589,Unknown,0,0,False,True,False,2,Las Condes,-33.40479,-70.54776,Private room,1,2,1,1,24310,2,365,203,3,0,5,5,5,5,5,5,5,True,1,0.04
1468,16035908,a few days or more,0.33,0,False,True,False,1,Santiago,-33.44862,-70.63346,Private room,2,1,1,2,15000,1,30,364,1,0,4,5,4,5,5,5,5,False,1,0.01
1469,16040571,Unknown,0,0,False,True,True,1,Providencia,-33.43394,-70.61426,Private room,1,1,1,2,41429,1,30,180,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1470,16498098,a few days or more,0,0,False,True,False,1,Ñuñoa,-33.45701,-70.574,Private room,2,1,1,1,20000,2,30,363,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.02
1472,15732454,within a day,0.56,0.73,True,True,True,3,Santiago,-33.44744,-70.63679,Private room,1,3,1,1,12800,15,30,294,11,2,4.91,5,4.91,4.91,5,4.82,4.91,False,3,0.19
1473,16502989,Unknown,0,0,False,True,True,1,Santiago,-33.45281,-70.63243,Private room,2,1,1,2,88054,6,30,365,8,0,5,5,5,5,5,4.88,5,False,1,0.12
1474,16050110,a few days or more,0,0,False,True,False,1,Santiago,-33.44568,-70.64557,Private room,1,1,1,1,20000,1,30,180,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1478,16053890,a few days or more,0,0,False,True,True,1,Providencia,-33.42863,-70.60656,Private room,2,1,1,1,37000,1,4,89,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1479,16507972,within a few hours,1,0.6,False,True,True,1,Santiago,-33.44596,-70.64145,Private room,1,1,1,1,9500,1,60,83,22,0,4.95,4.9,4.9,4.95,4.9,5,5,False,1,0.38
1489,16533589,Unknown,0,0,False,True,True,1,Estación Central,-33.4618,-70.72346,Private room,2,1,2,2,27297,2,30,88,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1490,16534556,Unknown,0,0,False,True,False,1,Peñalolén,-33.49688,-70.55406,Private room,2,1,1,2,30000,2,14,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1497,16071327,within an hour,1,0.97,True,True,True,2,Santiago,-33.44923,-70.65757,Private room,6,2,3,5,9143,1,30,204,178,43,4.61,4.78,4.53,4.89,4.82,4.89,4.62,True,2,2.77
1499,16546538,a few days or more,0,0,False,True,False,1,Ñuñoa,-33.45428,-70.61718,Private room,1,1,1,1,18000,1,30,180,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1503,15785286,within a few hours,0.75,1,False,True,False,1,Recoleta,-33.42755,-70.6374,Private room,1,1,1,1,25582,2,60,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1504,16071864,Unknown,0,0,False,True,True,1,Santiago,-33.45559,-70.63341,Private room,1,1,1,1,15000,2,7,179,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1505,16079189,within an hour,1,0.83,True,True,True,3,Las Condes,-33.40559,-70.54876,Private room,1,3,1,1,22013,2,30,0,3,1,5,5,5,5,5,5,4.67,False,3,0.06
1508,16552135,a few days or more,0,0,False,True,False,2,Providencia,-33.43294,-70.61986,Private room,1,2,1,1,24655,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1509,16559391,Unknown,0,0,False,True,False,1,La Reina,-33.43632,-70.57706,Private room,1,1,1,1,23571,2,8,363,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1514,16601961,Unknown,0,1,False,True,False,1,Ñuñoa,-33.4556,-70.58157,Private room,1,1,1,1,16000,1,180,365,3,1,2.33,2.33,2.33,2.33,3,3,2.33,True,1,0.05
1519,16107833,Unknown,0,0,False,True,False,1,Ñuñoa,-33.45097,-70.57867,Private room,1,1,1,1,30000,3,15,90,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1520,16604092,a few days or more,0.4,0.78,True,True,False,9,Providencia,-33.43967,-70.62709,Private room,1,9,1,1,18000,2,30,0,3,1,4.67,5,4.33,5,5,5,4.33,True,8,0.06
1521,16613165,Unknown,0,0,False,True,False,2,Providencia,-33.43464,-70.58447,Private room,1,2,1,1,10000,2,30,358,5,0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,False,1,0.08
1523,16613224,a few days or more,0,0,False,True,False,1,Ñuñoa,-33.44885,-70.58383,Private room,1,1,1,0,17611,2,7,363,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1526,16111679,a few days or more,0,0.5,False,True,False,1,Las Condes,-33.41918,-70.58281,Private room,2,1,1,2,45000,1,30,89,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1530,16125048,a few days or more,0.4,1,False,True,True,1,Santiago,-33.4447,-70.65836,Private room,1,1,1,1,20000,1,4,364,4,0,4,4,4,4,4,4,4,False,1,0.06
1533,16620666,a few days or more,0,0,False,True,True,1,Las Condes,-33.41131,-70.58072,Private room,2,1,1,0,18000,2,4,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1538,16634570,a few days or more,0,1,False,True,False,2,Peñalolén,-33.50774,-70.54609,Private room,4,2,2,3,20000,1,30,179,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1539,16636596,a few days or more,0,0,False,True,True,1,Providencia,-33.44126,-70.61246,Private room,1,1,1,1,20000,3,30,179,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1541,16163220,within an hour,1,0.97,True,True,True,7,Las Condes,-33.41259,-70.58495,Private room,2,7,1,1,49800,2,360,358,21,15,4.81,5,4.86,5,5,5,4.76,False,9,0.67
1545,16645085,Unknown,0,0,False,True,True,1,Ñuñoa,-33.45867,-70.61499,Private room,2,1,1,1,15000,2,90,0,3,0,5,5,5,5,5,5,5,False,1,0.05
1549,16173677,within a day,1,0,False,True,True,1,Santiago,-33.44511,-70.63974,Private room,1,1,1,1,9850,6,30,28,19,0,5,4.89,5,5,4.94,4.94,5,False,1,0.29
1550,15847737,within a day,0.6,0.43,False,True,True,3,Ñuñoa,-33.44693,-70.5976,Private room,1,3,1,1,30000,3,14,343,3,0,5,5,4.5,5,5,5,5,True,2,0.05
1555,15866449,a few days or more,0,0,False,True,False,2,Santiago,-33.43718,-70.6437,Private room,1,2,1,1,20000,2,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
1559,16672857,within an hour,1,1,False,True,False,6,Vitacura,-33.38968,-70.59401,Private room,7,6,5,6,24221,7,360,365,4,1,4.25,4.25,4,5,4.75,4.75,4.25,False,6,0.08
1560,16675461,Unknown,0,0,False,True,True,1,Vitacura,-33.40572,-70.59647,Private room,2,1,1,1,70443,2,5,90,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1562,16675778,a few days or more,0,0,False,True,False,1,Providencia,-33.43053,-70.61555,Private room,1,1,1,1,32000,1,3,180,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1569,16687756,Unknown,0,0,False,True,True,1,San Miguel,-33.51288,-70.65896,Private room,1,1,2,1,26416,1,7,358,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1575,16202234,Unknown,0,0,False,True,False,1,Las Condes,-33.42775,-70.57723,Private room,3,1,1,3,26416,3,30,180,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1576,16239937,within an hour,1,0.96,True,True,True,2,Santiago,-33.43303,-70.67978,Private room,2,2,1,2,20000,2,30,324,67,16,4.91,4.91,4.97,4.91,4.96,4.49,4.9,True,3,1.01
1579,16715743,Unknown,0,0,False,True,False,0,La Florida,-33.54154,-70.56975,Private room,2,0,1,1,30000,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1580,17096091,within an hour,1,1,False,True,True,4,Las Condes,-33.400677,-70.571815,Private room,2,4,1,1,32929,2,12,15,28,8,4.86,4.96,4.5,5,4.89,4.96,4.86,True,1,0.43
